 ,Image_ID,Track,Mother?,Frame,X,Y,Ch1_Mean,Ch2_Mean,Ch3_Mean,Ch4_Mean,Ch5_Mean,Cilia_COMX,Cilia_COMY,Distance_to_Cilia_(um),Length,Feret,Straightness,Kurt,Skew,Angle
1318,280316_weekend_xy08.nd2,7a,0,51,380,388,130.4000,2153.3000,16.8125,501.0125,0,384,390,4.4721,7.6158,8.9443,1.1744,-1.3565,0.1815,153.4349
1319,280316_weekend_xy08.nd2,7a,0,52,384,387,126.3750,2322.0000,27.1000,508.6375,0,383,389,2.2361,7.0711,8.4853,1.2000,-0.3112,-0.9689,135.0000
1320,280316_weekend_xy08.nd2,7a,0,53,386,384,76.3625,2447.8750,19.9875,557.0500,0,379,390,9.2195,10.6301,12.0416,1.1328,-1.4085,0.2231,138.3665
1321,280316_weekend_xy08.nd2,7a,0,54,384,390,83.3750,2328.3750,26.1000,550.0500,0,379,394,6.4031,9.8489,11.1803,1.1352,-0.7365,-0.2026,116.5651
1322,280316_weekend_xy08.nd2,7a,0,55,392,394,67.3500,2240.5000,24.5000,500.5875,0,386,397,6.7082,10.7703,12.0830,1.1219,-0.3473,0.7285,114.4440
1323,280316_weekend_xy08.nd2,7a,0,56,414,395,116.3625,1983.7125,19.6750,560.0125,0,416,398,3.6056,9.2361,10.1980,1.1042,-0.1369,1.0737,101.3099
1324,280316_weekend_xy08.nd2,7a,0,57,411,400,100.3125,2397.6500,23.6500,514.8750,0,417,399,6.0828,7.6212,8.2462,1.0820,-1.2343,-0.1483,75.9638
1325,280316_weekend_xy08.nd2,7a,0,58,416,400,79.5000,2336.3500,20.2625,532.0000,0,423,402,7.2801,11.4018,12.8062,1.1232,-0.8361,-0.6831,128.6598
1326,280316_weekend_xy08.nd2,7a,0,59,409,400,70.5250,2258.6000,20.0000,552.3000,0,419,402,10.1980,10.0000,10.7703,1.0770,-1.2193,-0.1309,158.1986
1327,280316_weekend_xy08.nd2,7a,0,60,379,402,81.8000,2354.2500,18.2750,531.7625,0,386,401,7.0711,9.6883,10.7703,1.1117,-0.5653,0.2667,158.1986
1328,280316_weekend_xy08.nd2,7a,0,61,404,404,76.0250,2302.0750,27.3000,570.9875,0,418,401,14.3178,15.8241,16.1245,1.0190,0.1584,0.8944,7.1250
1329,280316_weekend_xy08.nd2,7a,0,62,413,409,67.5875,2377.4625,25.6875,544.8750,0,423,403,11.6619,12.6671,12.8062,1.0110,-0.5425,-0.3864,38.6598
1330,280316_weekend_xy08.nd2,7a,0,63,419,413,61.3625,2573.5000,35.0625,538.5625,0,422,405,8.5440,13.4742,11.1803,0.8298,-0.8305,0.2757,169.6952
1331,280316_weekend_xy08.nd2,7a,0,64,421,411,69.5625,2199.6750,27.4375,562.4875,0,417,404,8.0623,10.9300,11.4018,1.0432,-1.0098,0.6656,15.2551
1332,280316_weekend_xy08.nd2,7a,0,65,410,414,63.7125,2717.6250,24.1750,524.3500,0,414,404,10.7703,16.4412,13.6015,0.8273,-0.5926,0.3883,36.0274
1333,280316_weekend_xy08.nd2,7a,0,66,401,413,77.2875,2768.5750,28.6625,551.6500,0,402,406,7.0711,18.0375,15.2643,0.8463,0.4896,-0.9798,31.6075
1334,280316_weekend_xy08.nd2,7a,0,67,408,412,82.6375,2784.2625,39.0000,571.2625,0,402,403,10.8167,10.6766,12.0416,1.1278,-1.2087,0.5647,41.6335
1335,280316_weekend_xy08.nd2,7a,0,68,398,414,89.1250,2817.0375,23.4875,571.3375,0,402,407,8.0623,14.7997,11.6619,0.7880,1.7888,-1.6181,59.0362
1336,280316_weekend_xy08.nd2,7a,0,69,378,409,66.9000,2510.6000,16.3375,557.4125,0,383,401,9.4340,6.3246,7.6158,1.2042,0.9529,-1.5284,66.8014
1337,280316_weekend_xy08.nd2,7a,0,70,414,405,78.4875,2719.7500,18.7750,510.9500,0,420,408,6.7082,12.4721,10.1980,0.8177,-1.5765,0.0484,11.3099
1338,280316_weekend_xy08.nd2,7a,0,71,424,402,116.9500,2753.8375,28.2250,578.6375,0,422,411,9.2195,14.8313,12.8062,0.8635,-1.1429,-0.2827,141.3402
1339,280316_weekend_xy08.nd2,7a,0,72,421,404,111.1375,2976.9250,20.4750,555.0000,0,425,412,8.9443,15.2649,16.6433,1.0903,0.0872,0.1838,122.7352
1340,280316_weekend_xy08.nd2,7a,0,73,421,409,110.5875,2825.0250,28.7375,536.9125,0,423,416,7.2801,14.0777,14.8661,1.0560,0.6271,0.3007,109.6538
1341,280316_weekend_xy08.nd2,7a,0,74,423,417,136.2125,2625.9750,17.8500,512.6500,0,424,419,2.2361,11.7097,12.2066,1.0424,-0.4049,0.5459,124.9920
1342,280316_weekend_xy08.nd2,7a,0,75,418,414,62.2500,2865.8500,20.2500,530.6125,0,420,418,4.4721,12.7585,13.6015,1.0661,-0.4774,-0.2982,126.0274
1343,280316_weekend_xy08.nd2,7a,0,76,421,417,88.0125,2786.8000,23.3875,489.9625,0,416,422,7.0711,13.7678,12.8062,0.9302,-1.2062,0.2511,128.6598
1344,280316_weekend_xy08.nd2,7a,0,77,421,423,193.5625,2821.6625,38.4250,503.9250,0,417,423,4.0000,11.0828,9.8995,0.8932,-0.4364,0.5048,45.0000
1345,280316_weekend_xy08.nd2,7a,0,78,415,422,149.4875,2963.2625,23.1000,507.9875,0,410,424,5.3852,17.2645,9.2195,0.5340,0.0950,0.2499,130.6013
1346,280316_weekend_xy08.nd2,7a,0,79,409,425,177.6250,3152.9750,23.3250,524.6500,0,409,424,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1347,280316_weekend_xy08.nd2,7a,0,80,419,422,107.4250,1405.3625,20.8500,563.3125,0,419,421,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1348,280316_weekend_xy08.nd2,7a,0,81,418,423,138.9000,1415.2000,27.0000,537.7750,0,418,422,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1349,280316_weekend_xy08.nd2,7b,0,83,457,458,193.2500,4072.4625,29.7375,396.2000,0,457,457,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1350,280316_weekend_xy08.nd2,7b,0,84,465,447,277.9000,100.3375,60.7250,275.3625,0,465,446,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1351,280316_weekend_xy08.nd2,7b,0,85,423,428,232.3375,53.5625,64.1375,415.2250,0,423,427,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1352,280316_weekend_xy08.nd2,7b,0,86,423,424,226.6375,29.9125,58.9875,421.7625,0,423,423,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1353,280316_weekend_xy08.nd2,7b,0,87,459,404,148.2125,13.0000,78.5750,355.3500,0,459,403,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1354,280316_weekend_xy08.nd2,7b,0,88,455,381,147.4250,23.0625,78.4000,399.8375,0,455,380,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1355,280316_weekend_xy08.nd2,7b,0,89,466,359,147.7125,22.7000,96.1000,493.9875,0,466,358,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1356,280316_weekend_xy08.nd2,7b,0,90,479,343,142.0625,24.4250,140.6875,555.7000,0,479,342,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1357,280316_weekend_xy08.nd2,7b,0,91,515,339,93.1625,25.8875,187.5000,550.5000,0,515,338,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1358,280316_weekend_xy08.nd2,7b,0,92,503,293,110.7250,22.3625,215.0375,643.3000,0,503,292,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1359,280316_weekend_xy08.nd2,7b,0,93,541,281,136.6375,22.7500,326.6000,731.3125,0,541,280,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1360,280316_weekend_xy08.nd2,7b,0,94,544,266,97.4375,30.2375,305.6625,695.5375,0,544,265,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1361,280316_weekend_xy08.nd2,7b,0,95,554,260,135.1875,31.0750,343.5250,744.2375,0,554,259,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1362,280316_weekend_xy08.nd2,7b,0,96,554,257,147.0625,27.3875,368.4375,695.0125,0,554,256,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1363,280316_weekend_xy08.nd2,7b,0,97,547,256,99.9000,29.0125,375.3625,743.3875,0,547,255,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1364,280316_weekend_xy08.nd2,7b,0,98,550,264,98.5125,25.6875,430.4500,690.5875,0,550,263,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1365,280316_weekend_xy08.nd2,7b,0,99,548,297,104.9875,29.5125,474.1000,706.4375,0,548,296,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1366,280316_weekend_xy08.nd2,7b,0,100,553,273,107.7875,20.6625,553.2000,724.3250,0,553,272,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1367,280316_weekend_xy08.nd2,7b,0,101,565,281,108.4000,24.1000,617.1500,777.6500,0,565,280,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1368,280316_weekend_xy08.nd2,7b,0,102,567,281,143.2500,24.8750,665.2125,748.5125,0,567,280,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1369,280316_weekend_xy08.nd2,7b,0,103,541,289,91.9875,19.7875,669.5125,689.3125,0,541,288,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1370,280316_weekend_xy08.nd2,7b,0,104,573,296,92.9875,31.1500,755.5125,671.5000,0,573,295,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1371,280316_weekend_xy08.nd2,7b,0,105,578,295,91.0625,25.6000,769.2250,716.3375,0,578,294,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1372,280316_weekend_xy08.nd2,7b,0,106,583,306,182.9375,40.5000,742.6500,648.7500,0,583,305,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1373,280316_weekend_xy08.nd2,7b,0,107,595,311,93.0875,36.8125,912.0000,705.0000,0,595,310,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1374,280316_weekend_xy08.nd2,7b,0,108,577,322,228.1000,50.6625,1096.8125,840.7750,0,577,321,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1375,280316_weekend_xy08.nd2,7b,0,109,610,318,149.6875,50.8375,1034.2750,856.3875,0,610,317,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1376,280316_weekend_xy08.nd2,7b,0,110,575,304,98.4375,108.0000,1170.8125,736.0750,0,575,303,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1377,280316_weekend_xy08.nd2,7b,0,111,574,296,108.9875,206.8125,1219.5875,678.7000,0,574,295,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1378,280316_weekend_xy08.nd2,7b,0,112,584,303,103.6625,318.1375,1230.7375,738.2625,0,584,302,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1379,280316_weekend_xy08.nd2,7b,0,113,609,316,88.4500,451.9125,1044.8000,754.7750,0,600,319,9.4868,9.0990,10.1980,1.1208,-1.3263,0.3501,11.3099
1380,280316_weekend_xy08.nd2,7b,0,114,605,325,101.3375,517.3000,749.1750,702.6625,0,598,324,7.0711,7.3983,7.8102,1.0557,-0.8297,0.5530,140.1944
1381,280316_weekend_xy08.nd2,7b,0,115,615,338,88.1875,602.1875,539.2375,781.2750,0,606,333,10.2956,10.0711,9.4340,0.9367,-0.8568,-0.2935,147.9946
1382,280316_weekend_xy08.nd2,7b,0,116,624,341,94.2000,631.3125,339.8625,719.8250,0,611,330,17.0294,5.9907,7.2111,1.2037,-0.8642,-0.4006,146.3099
1383,280316_weekend_xy08.nd2,7b,0,117,622,348,106.0250,763.8125,165.7875,710.4750,0,613,337,14.2127,10.8863,6.7082,0.6162,-0.8400,0.2038,116.5651
1384,280316_weekend_xy08.nd2,7b,0,118,623,344,110.9375,809.8125,101.0625,727.2375,0,624,341,3.1623,7.8173,9.2195,1.1794,-1.5040,-0.0477,130.6013
1385,280316_weekend_xy08.nd2,7b,0,119,622,342,111.4500,894.9000,43.0250,713.3125,0,621,336,6.0828,6.1623,6.4031,1.0391,-1.5830,0.0385,128.6598
1386,280316_weekend_xy08.nd2,7b,0,120,616,335,129.1875,1097.9750,29.4375,766.7500,0,618,334,2.2361,5.3852,6.7082,1.2457,-0.8617,0.4136,116.5651
1387,280316_weekend_xy08.nd2,7b,0,121,610,338,117.7250,1176.7375,19.2625,675.1750,0,613,337,3.1623,7.3983,7.8102,1.0557,0.5357,-1.2896,50.1944
1388,280316_weekend_xy08.nd2,7b,0,122,606,340,92.3750,1135.8125,24.8250,712.6125,0,606,332,8.0000,9.4721,9.2195,0.9733,-0.1152,0.8883,40.6013
1389,280316_weekend_xy08.nd2,7b,0,123,607,336,74.7375,1119.8250,22.9750,771.5125,0,607,328,8.0000,3.6056,5.0000,1.3868,-0.8626,-0.8814,143.1301
1390,280316_weekend_xy08.nd2,7b,0,124,609,334,89.0125,1189.3250,26.8125,714.1875,0,605,325,9.8489,7.7287,7.6158,0.9854,-1.1965,-0.4602,113.1986
1391,280316_weekend_xy08.nd2,7b,0,125,603,339,73.5375,1248.7750,30.2250,759.5125,0,598,325,14.8661,9.4340,9.0554,0.9599,2.5279,-1.9156,96.3402
1392,280316_weekend_xy08.nd2,7b,0,126,611,348,67.8125,1359.1625,24.6250,753.1125,0,603,337,13.6015,14.6344,12.1655,0.8313,-0.1605,0.2647,80.5377
1393,280316_weekend_xy08.nd2,7b,0,127,578,353,83.6750,1339.3250,25.6250,768.6125,0,573,340,13.9284,8.9907,9.2195,1.0255,-1.4058,0.2318,77.4712
1394,280316_weekend_xy08.nd2,7b,0,128,573,358,90.5875,1372.1875,20.3875,741.0250,0,568,346,13.0000,12.0711,11.1803,0.9262,-0.1691,0.5824,63.4349
1395,280316_weekend_xy08.nd2,7b,0,129,570,354,60.3750,1438.1125,19.9750,657.3750,0,566,346,8.9443,13.0395,13.8924,1.0654,-0.0806,-0.3572,59.7436
1396,280316_weekend_xy08.nd2,7b,0,130,567,349,84.5250,1365.1125,22.5000,667.0500,0,562,343,7.8102,10.0095,11.1803,1.1170,0.2921,0.8234,63.4349
1397,280316_weekend_xy08.nd2,7b,0,131,569,345,142.6375,1387.8000,28.2625,686.7375,0,567,345,2.0000,10.6056,8.0623,0.7602,-1.2858,0.3467,119.7449
1398,280316_weekend_xy08.nd2,7b,0,132,557,349,60.4375,1409.2125,26.2750,728.3500,0,556,340,9.0554,10.0039,8.0623,0.8059,-1.4192,0.4170,97.1250
1399,280316_weekend_xy08.nd2,7b,0,133,553,355,53.2750,1342.3625,18.1500,675.9625,0,558,347,9.4340,8.2268,6.7082,0.8154,-0.0927,0.7880,153.4349
1400,280316_weekend_xy08.nd2,7b,0,134,586,357,68.1500,1543.6000,33.7000,700.3625,0,584,346,11.1803,12.8482,8.2462,0.6418,-0.5295,0.4885,75.9638
1401,280316_weekend_xy08.nd2,7b,0,135,585,354,70.4750,1594.6125,21.2250,650.5500,0,580,344,11.1803,17.6077,10.0000,0.5679,0.3153,-0.6895,36.8699
1402,280316_weekend_xy08.nd2,7b,0,136,574,360,80.8875,1490.0500,33.0375,683.0375,0,574,353,7.0000,9.4721,10.6301,1.1223,0.7828,-1.3655,41.1859
1403,280316_weekend_xy08.nd2,7b,0,137,580,368,75.4125,1441.6625,17.1000,653.7375,0,574,362,8.4853,9.6883,10.7703,1.1117,-0.0669,-0.7874,68.1986
1404,280316_weekend_xy08.nd2,7b,0,138,533,350,126.9375,1459.3250,27.4000,608.9250,0,530,350,3.0000,9.4472,10.8167,1.1450,-0.7039,-0.3885,123.6901
1405,280316_weekend_xy08.nd2,7b,0,139,539,333,93.1375,1419.3375,19.7875,624.5125,0,542,336,4.2426,6.4031,7.8102,1.2198,-1.4725,-0.2936,140.1944
1406,280316_weekend_xy08.nd2,7b,0,140,536,339,119.5250,1311.0750,21.3875,647.1750,0,539,333,6.7082,5.3852,6.7082,1.2457,-0.4759,-0.8356,63.4349
1407,280316_weekend_xy08.nd2,7b,0,141,540,338,190.3750,1281.3875,17.3125,594.6000,0,540,336,2.0000,9.6569,9.4868,0.9824,-0.9809,-0.4005,18.4349
1408,280316_weekend_xy08.nd2,7b,0,142,539,331,145.5375,1490.5625,21.7625,607.5875,0,538,329,2.2361,11.4424,9.8995,0.8652,0.3692,-0.6570,45.0000
1409,280316_weekend_xy08.nd2,7b,0,143,532,337,163.1250,1493.7625,16.1500,635.2250,0,532,338,1.0000,8.5440,9.8489,1.1527,-1.2282,-0.5552,23.9625
1410,280316_weekend_xy08.nd2,7b,0,144,529,336,115.5625,1439.6250,19.1375,618.6250,0,532,342,6.7082,5.3852,6.7082,1.2457,-0.8794,-0.3198,153.4349
1411,280316_weekend_xy08.nd2,7b,0,145,530,344,66.5750,1497.5250,28.1125,637.8375,0,538,345,8.0623,5.0000,6.0828,1.2166,-0.1440,0.9372,170.5377
1412,280316_weekend_xy08.nd2,7b,0,146,539,343,84.1125,1489.1500,30.9500,608.7000,0,539,349,6.0000,7.3852,7.8102,1.0576,-0.7780,0.1111,129.8056
1413,280316_weekend_xy08.nd2,7b,0,147,514,347,115.5625,1448.4875,24.5000,626.2000,0,516,351,4.4721,9.4721,8.5440,0.9020,-0.8386,-0.0179,69.4440
1414,280316_weekend_xy08.nd2,7b,0,148,550,346,72.2375,1555.1875,30.6750,626.3375,0,543,346,7.0000,10.9406,10.7703,0.9844,0.3386,0.6100,111.8014
1415,280316_weekend_xy08.nd2,7b,0,149,544,349,152.7750,1548.0625,28.4875,632.1625,0,543,354,5.0990,8.4721,8.6023,1.0154,-1.3554,0.0035,125.5377
1416,280316_weekend_xy08.nd2,7b,0,150,541,352,189.0875,1524.9375,25.9625,632.6000,0,541,350,2.0000,7.1623,5.6569,0.7898,-1.1186,0.4122,135.0000
1417,280316_weekend_xy08.nd2,7b,0,151,537,346,154.9625,1624.1375,19.5000,666.9625,0,544,349,7.6158,14.3246,10.7703,0.7519,0.3733,-0.0516,68.1986
1418,280316_weekend_xy08.nd2,7b,0,152,533,347,169.6125,1702.8375,82.9375,439.6000,0,545,349,12.1655,5.8416,5.0990,0.8729,0.0785,-1.2321,101.3099
1419,280316_weekend_xy08.nd2,7b,0,153,527,358,124.7875,1541.4125,98.8625,475.3750,0,536,351,11.4018,8.0000,9.0554,1.1319,0.2550,0.8733,173.6598
1420,280316_weekend_xy08.nd2,7b,0,154,522,346,96.9500,1931.6000,23.0875,661.1875,0,532,343,10.4403,12.0711,12.5300,1.0380,-0.2843,-0.0368,28.6105
1421,280316_weekend_xy08.nd2,7b,0,155,519,340,70.8750,1722.7875,19.4500,627.0750,0,529,342,10.1980,15.7994,13.4164,0.8492,-0.6241,0.3140,153.4349
1422,280316_weekend_xy08.nd2,7b,0,156,523,337,65.7500,1727.8250,23.9125,595.7000,0,527,347,10.7703,12.9508,9.2195,0.7119,-0.5330,-0.9543,49.3987
1423,280316_weekend_xy08.nd2,7b,0,157,523,329,80.0750,1586.8625,21.0750,573.5750,0,525,346,17.1172,17.8306,11.3137,0.6345,-0.5509,0.5572,45.0000
1424,280316_weekend_xy08.nd2,7b,0,158,522,334,111.2375,1751.8875,27.0125,561.0500,0,524,345,11.1803,9.0039,8.5440,0.9489,-1.0472,-0.3641,159.4440
1425,280316_weekend_xy08.nd2,7b,0,159,516,330,129.7875,1948.3000,20.0000,666.0625,0,518,332,2.8284,12.0879,12.1655,1.0064,-1.0168,0.2325,9.4623
1426,280316_weekend_xy08.nd2,7b,0,160,512,320,158.1375,1826.6000,22.3000,662.7875,0,518,318,6.3246,6.7082,8.0623,1.2019,-1.2298,0.3550,119.7449
1427,280316_weekend_xy08.nd2,7b,0,161,510,325,210.0375,1709.5625,14.9000,623.1375,0,25,24,570.8117,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1428,280316_weekend_xy08.nd2,7b,0,162,505,329,122.2375,1224.5500,20.0000,588.4875,0,505,328,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1429,280316_weekend_xy08.nd2,7b,0,163,504,327,189.8000,1039.2250,27.5750,616.4000,0,504,326,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1430,280316_weekend_xy09.nd2,8,1,1,322,266,84.2250,4093.1250,42.7000,686.9375,0,322,265,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1431,280316_weekend_xy09.nd2,8,1,2,313,295,81.4000,4095.0000,33.5625,653.3250,0,313,294,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1432,280316_weekend_xy09.nd2,8,1,3,306,289,135.8250,4091.3750,41.2125,699.3125,0,306,288,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1433,280316_weekend_xy09.nd2,8,1,4,312,278,181.2875,3680.6750,47.1625,632.8500,0,312,277,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1434,280316_weekend_xy09.nd2,8a,0,6,283,271,133.3375,414.7125,68.1750,602.2250,0,283,270,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1435,280316_weekend_xy09.nd2,8a,0,7,295,259,146.6250,31.3875,81.5250,623.7375,0,295,258,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1436,280316_weekend_xy09.nd2,8a,0,8,364,243,71.2500,25.0125,64.1500,653.4500,0,364,242,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1437,280316_weekend_xy09.nd2,8a,0,9,352,246,83.5625,26.2000,103.6250,689.6500,0,352,245,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1438,280316_weekend_xy09.nd2,8a,0,10,344,258,90.1000,26.8750,121.3250,669.2250,0,344,257,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1439,280316_weekend_xy09.nd2,8a,0,11,341,269,72.5000,24.2750,201.5625,676.2000,0,341,268,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1440,280316_weekend_xy09.nd2,8a,0,12,315,280,90.6125,36.6875,258.8625,592.9000,0,315,279,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1441,280316_weekend_xy09.nd2,8a,0,13,339,310,86.7875,39.0750,323.4125,636.2500,0,339,309,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1442,280316_weekend_xy09.nd2,8a,0,14,346,299,109.0875,30.1500,396.1250,623.9500,0,346,298,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1443,280316_weekend_xy09.nd2,8a,0,15,342,299,73.7875,36.5750,441.1875,634.8875,0,342,298,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1444,280316_weekend_xy09.nd2,8a,0,16,278,315,74.1000,29.3500,754.5250,632.7375,0,278,314,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1445,280316_weekend_xy09.nd2,8a,0,17,314,324,92.2500,27.0625,608.8000,673.3375,0,314,323,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1446,280316_weekend_xy09.nd2,8a,0,18,340,330,136.5000,18.6750,665.3500,658.1125,0,340,329,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1447,280316_weekend_xy09.nd2,8a,0,19,359,329,88.2375,22.0375,876.7250,574.0875,0,359,328,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1448,280316_weekend_xy09.nd2,8a,0,20,385,342,119.8625,37.4375,927.3500,566.7125,0,385,341,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1449,280316_weekend_xy09.nd2,8a,0,21,389,357,64.6750,24.9250,751.3500,584.0500,0,389,356,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1450,280316_weekend_xy09.nd2,8a,0,22,393,355,87.1750,21.4750,908.6000,576.5125,0,393,354,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1451,280316_weekend_xy09.nd2,8a,0,23,411,357,62.7625,28.0625,754.2000,561.3500,0,411,356,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1452,280316_weekend_xy09.nd2,8a,0,24,430,345,71.0000,17.8250,707.5125,485.9250,0,430,344,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1453,280316_weekend_xy09.nd2,8a,0,25,428,347,80.7625,21.1375,781.8625,509.8000,0,428,346,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1454,280316_weekend_xy09.nd2,8a,0,26,421,361,78.5375,23.6000,825.3875,447.2375,0,421,360,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1455,280316_weekend_xy09.nd2,8a,0,27,425,340,84.0375,13.1375,857.1750,509.4875,0,425,339,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1456,280316_weekend_xy09.nd2,8a,0,28,429,313,76.2500,16.5750,893.9875,535.1875,0,429,312,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1457,280316_weekend_xy09.nd2,8a,0,29,423,297,85.9000,16.9000,866.1125,537.6875,0,423,296,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1458,280316_weekend_xy09.nd2,8a,0,30,411,273,104.7500,21.6000,913.7625,576.5375,0,411,272,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1459,280316_weekend_xy09.nd2,8a,0,31,407,265,94.7500,15.3625,1014.1625,529.5000,0,407,264,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1460,280316_weekend_xy09.nd2,8a,0,32,398,257,103.7375,19.6625,902.6250,599.3125,0,398,256,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1461,280316_weekend_xy09.nd2,8a,0,33,400,260,84.4000,17.3375,1103.6875,592.6500,0,400,259,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1462,280316_weekend_xy09.nd2,8a,0,34,401,258,81.6375,22.8750,958.6625,604.1500,0,401,257,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1463,280316_weekend_xy09.nd2,8a,0,35,372,250,70.8750,20.8250,942.6625,628.7125,0,372,249,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1464,280316_weekend_xy09.nd2,8a,0,36,368,251,66.8250,14.7625,1089.5750,636.5625,0,364,255,5.6569,4.1231,5.3852,1.3061,-1.2017,-0.3787,68.1986
1465,280316_weekend_xy09.nd2,8a,0,37,402,269,64.3125,22.0500,987.5125,567.4750,0,392,264,11.1803,2.2361,3.6056,1.6125,-1.5000,-0.5371,56.3099
1466,280316_weekend_xy09.nd2,8a,0,38,404,268,73.9625,27.5125,1061.1375,582.0250,0,397,261,9.8995,2.0000,3.1623,1.5811,-1.5000,-0.5804,161.5651
1467,280316_weekend_xy09.nd2,8a,0,39,400,278,83.8500,41.7875,1048.6875,606.3250,0,396,271,8.0623,3.6056,5.0000,1.3868,-0.8862,0.8965,126.8699
1468,280316_weekend_xy09.nd2,8a,0,40,400,281,81.2375,41.6500,1115.5000,614.1000,0,394,277,7.2111,3.6056,5.0000,1.3868,-1.1367,-0.2613,126.8699
